Valid,Rate,Frequency,Percent,Valid Percent,Cumulative Percent
,1066.0,1,.0,.0,98.6
,1066.6,1,.0,.0,98.7
,1072.6,1,.0,.0,98.7
,1073.5,1,.0,.0,98.7
,1074.3,1,.0,.0,98.8
,1076.6,1,.0,.0,98.8
,1079.7,1,.0,.0,98.8
,1081.2,1,.0,.0,98.9
,1083.8,1,.0,.0,98.9
,1084.5,1,.0,.0,98.9
,1093.7,1,.0,.0,99.0
,1093.9,1,.0,.0,99.0
,1095.5,1,.0,.0,99.0
,1100.4,1,.0,.0,99.1
,1101.0,1,.0,.0,99.1
,1103.2,1,.0,.0,99.1
,1108.1,1,.0,.0,99.2
,1109.3,1,.0,.0,99.2
,1109.7,1,.0,.0,99.2
,1116.8,1,.0,.0,99.3
,1120.8,1,.0,.0,99.3
,1120.9,1,.0,.0,99.3
,1123.2,1,.0,.0,99.4
,1126.0,1,.0,.0,99.4
,1135.6,1,.0,.0,99.4
,1141.4,1,.0,.0,99.5
,1147.6,1,.0,.0,99.5
,1149.4,1,.0,.0,99.5
,1155.3,1,.0,.0,99.5
,1157.8,1,.0,.0,99.6
,1171.1,1,.0,.0,99.6
,1180.2,1,.0,.0,99.6
,1188.3,1,.0,.0,99.7
,1190.3,1,.0,.0,99.7
,1207.8,1,.0,.0,99.7
,1211.2,1,.0,.0,99.8
,1252.8,1,.0,.0,99.8
,1268.9,1,.0,.0,99.8
,1279.2,1,.0,.0,99.9
,1323.4,1,.0,.0,99.9
,1324.1,1,.0,.0,99.9
,1337.9,1,.0,.0,100.0
,1587.3,1,.0,.0,100.0
,Total,3102,95.7,100.0,
Missing,System,139,4.3,,
Total,,3241,100.0,,
